region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets_json,carbon_offset_metric_tons,existing_installs_count
75040,Texas,32.9696672,32.8943811,-96.5923747,-96.6568589,32.92467901,-96.62359878,1126.25,17821,98.76148209,93.11840318,127878,344461,185808,224841,432540,49,1315528,12.25,328882,37239635.92,120587332.6,58595493.64,72704436.04,147175290.3,15936.61348,436302188.5,"[[0,1698],[5,4525],[10,5681],[15,3502],[20,1287],[25,314],[30,96],[35,67],[40,76],[45,60],[50,36],[55,43],[60,24],[65,31],[70,18],[75,28],[80,17],[85,19],[90,14],[95,18],[100,11],[105,9],[110,8],[115,7],[120,7],[125,5],[130,6],[135,4],[140,17],[145,7],[150,2],[155,7],[160,5],[165,4],[170,1],[175,4],[180,7],[185,4],[190,2],[195,1],[200,1],[205,5],[210,4],[215,5],[220,4],[225,3],[230,3],[235,8],[240,4],[245,6],[250,3],[255,1],[260,2],[280,2],[285,2],[290,1],[295,1],[300,4],[305,1],[310,1],[315,2],[325,2],[330,2],[340,4],[350,1],[360,1],[370,3],[385,2],[390,1],[400,3],[410,2],[415,1],[420,1],[425,2],[430,1],[445,1],[455,2],[460,3],[470,2],[475,2],[490,1],[500,2],[555,1],[560,1],[565,1],[570,1],[585,2],[605,1],[635,2],[650,1],[675,1],[680,1],[715,1],[720,2],[725,1],[770,2],[780,1],[785,1],[795,1],[800,1],[815,1],[825,1],[830,2],[860,1],[935,1],[940,1],[955,2],[1025,1],[1030,1],[1040,1],[1070,1],[1110,1],[1135,1],[1165,1],[1170,1],[1185,1],[1270,1],[1335,1],[1385,1],[1925,1],[2075,1],[2285,1],[2415,1]]",212167.8417,36
75041,Texas,32.9012171,32.8570956,-96.6030132,-96.6923842,32.88212421,-96.64288946,1126.25,7671,98.60687854,84.66887417,46301,129543,68997,93452,834015,43,1172308,10.75,293077,13447973.02,44519354.24,21375762.78,29821188.81,284617066.2,13847.17008,393781345,"[[0,1209],[5,2239],[10,1897],[15,990],[20,425],[25,135],[30,79],[35,57],[40,46],[45,44],[50,36],[55,29],[60,29],[65,19],[70,21],[75,12],[80,12],[85,19],[90,6],[95,16],[100,16],[105,18],[110,9],[115,10],[120,5],[125,6],[130,6],[135,3],[140,4],[145,6],[150,9],[155,6],[160,7],[165,4],[170,4],[175,3],[180,5],[185,3],[190,4],[195,10],[200,1],[205,2],[210,3],[215,1],[220,2],[225,3],[230,2],[235,3],[240,5],[245,4],[250,5],[255,3],[260,3],[265,5],[270,3],[275,2],[280,5],[285,1],[295,1],[300,2],[305,3],[310,1],[315,3],[325,1],[330,2],[340,2],[345,1],[350,3],[355,2],[360,1],[365,1],[370,1],[375,2],[390,2],[395,3],[400,1],[405,1],[410,2],[420,1],[425,1],[430,1],[435,1],[445,1],[450,1],[460,1],[465,2],[475,2],[480,2],[495,2],[500,3],[505,2],[510,2],[515,1],[520,2],[525,1],[545,1],[550,2],[555,1],[560,1],[565,1],[575,1],[580,1],[585,1],[590,1],[615,1],[630,1],[655,1],[660,2],[685,1],[695,1],[705,1],[720,1],[730,1],[740,1],[770,2],[785,3],[790,1],[795,2],[800,1],[820,1],[850,1],[860,1],[865,2],[880,1],[885,1],[890,1],[895,1],[935,1],[985,1],[995,1],[1000,1],[1005,1],[1010,2],[1025,1],[1030,1],[1040,1],[1090,1],[1100,1],[1135,1],[1145,1],[1215,1],[1220,1],[1230,1],[1260,1],[1270,1],[1295,1],[1335,1],[1360,1],[1365,1],[1385,2],[1455,1],[1480,1],[1500,1],[1510,1],[1585,1],[1625,1],[1645,1],[1650,1],[1670,1],[1745,1],[1770,1],[1775,1],[1790,1],[1980,1],[2000,2],[2165,1],[2265,1],[2280,1],[2310,1],[2330,1],[2335,1],[2355,1],[2400,1],[2405,1],[2525,1],[2835,1],[2910,1],[2925,1],[3130,1],[3200,1],[3340,1],[3800,1],[3890,1],[5765,1]]",191490.5318,11
75042,Texas,32.931057,32.8945684,-96.6483901,-96.7055989,32.91736,-96.67651525,1126.25,8823,98.98021619,90.90253451,92693,178305,78108,111736,650397,54,1111239,13.5,277809.75,26916742.64,62298183.98,24497201.02,36244310.7,222602312.7,17649.34138,372558751,"[[0,855],[5,1943],[10,2253],[15,1807],[20,856],[25,187],[30,96],[35,67],[40,57],[45,50],[50,43],[55,40],[60,37],[65,30],[70,25],[75,30],[80,24],[85,30],[90,27],[95,20],[100,12],[105,18],[110,17],[115,14],[120,11],[125,13],[130,12],[135,8],[140,10],[145,4],[150,6],[155,7],[160,11],[165,10],[170,4],[175,6],[180,5],[185,3],[190,6],[195,2],[200,3],[205,2],[210,8],[215,4],[220,2],[225,3],[230,2],[235,1],[240,3],[245,5],[250,1],[255,3],[265,4],[270,1],[275,2],[280,1],[285,3],[290,2],[300,1],[305,1],[310,3],[320,1],[325,2],[330,1],[335,1],[340,1],[350,1],[355,1],[360,1],[365,3],[370,1],[380,2],[385,5],[390,2],[405,1],[410,2],[425,2],[430,1],[435,1],[440,1],[445,1],[455,4],[465,2],[480,2],[485,1],[500,1],[505,2],[515,2],[520,1],[550,1],[570,1],[575,1],[585,1],[590,1],[595,1],[605,3],[610,2],[615,1],[660,1],[665,1],[680,1],[705,1],[715,2],[730,2],[735,1],[745,1],[750,1],[795,1],[800,1],[805,1],[810,1],[820,1],[840,1],[855,1],[885,1],[915,1],[930,2],[935,1],[955,1],[1000,1],[1025,1],[1070,1],[1080,1],[1155,1],[1345,1],[1360,1],[1365,1],[1370,1],[1385,1],[1420,1],[1425,1],[1480,1],[1630,1],[1750,1],[1890,1],[1935,1],[2055,1],[2160,1],[2375,1],[2380,1],[2500,1],[2790,1],[2855,1],[2925,1],[3025,1],[3200,1],[3330,1],[3515,1],[4410,1]]",181170.2719,16
75043,Texas,32.8934145,32.833268,-96.5376038,-96.6487269,32.85746043,-96.59873166,1126.25,16467,98.13600276,96.53534998,123832,368282,256565,281440,232718,59,1262837,14.75,315709.25,36121454.86,127506380.9,80631514.03,90823986.81,78748870.23,19157.90886,413832206.8,"[[0,939],[5,3018],[10,4557],[15,3717],[20,2057],[25,924],[30,442],[35,198],[40,123],[45,88],[50,57],[55,51],[60,26],[65,25],[70,21],[75,16],[80,19],[85,17],[90,15],[95,6],[100,11],[105,9],[110,8],[115,7],[120,7],[125,8],[130,2],[135,3],[140,4],[145,2],[150,4],[155,4],[165,4],[170,1],[175,1],[180,2],[185,1],[190,4],[195,3],[210,1],[215,1],[225,1],[230,3],[245,1],[260,5],[265,1],[280,1],[300,1],[305,1],[310,1],[315,1],[325,2],[330,1],[340,1],[345,1],[350,1],[380,1],[385,1],[395,1],[415,1],[425,1],[430,1],[435,1],[470,1],[480,3],[505,1],[515,1],[530,1],[535,1],[540,2],[565,1],[585,1],[590,1],[625,1],[655,1],[680,1],[685,1],[705,1],[715,1],[735,1],[795,1],[820,1],[825,1],[835,2],[895,1],[960,1],[1075,1],[1090,1],[1120,1],[1130,1],[1320,1],[1670,1],[1990,1],[2320,1]]",201240.9941,42
75044,Texas,32.9866423,32.9308647,-96.6081662,-96.6825663,32.95743283,-96.65998848,1126.329391,12218,99.28051928,96.2426152,81952,259609,153757,215690,108744,52,819752,13,204938,23774073.56,91202866.12,48235961.76,69826180.8,37042043.8,17378.92631,270081126,"[[0,889],[5,2905],[10,3347],[15,2427],[20,1455],[25,629],[30,209],[35,55],[40,43],[45,38],[50,38],[55,19],[60,19],[65,28],[70,14],[75,13],[80,10],[85,11],[90,5],[95,5],[100,1],[110,4],[120,2],[125,3],[130,1],[135,3],[145,1],[150,2],[155,1],[170,2],[180,1],[185,2],[190,2],[195,2],[205,1],[235,1],[240,1],[280,1],[285,1],[290,2],[300,1],[315,1],[340,1],[355,1],[375,1],[380,1],[410,1],[440,1],[455,1],[470,1],[560,1],[575,1],[580,1],[685,1],[700,1],[735,1],[745,1],[785,1],[820,1],[950,1],[1000,1],[1030,1],[1325,1],[1400,1],[2650,1]]",131336.7916,41
75048,Texas,32.9973981,32.9468697,-96.5531213,-96.6138204,32.97697174,-96.58484461,1128.969243,8037,94.07773689,98.23982398,18987,162813,87340,156837,112427,53,538404,13.25,134601,5564660.028,58699591.6,26832749.86,50860810.23,38506806.96,17972.29188,180464618.7,"[[0,313],[5,1794],[10,2710],[15,1742],[20,706],[25,294],[30,154],[35,104],[40,59],[45,20],[50,27],[55,12],[60,12],[65,3],[70,13],[75,11],[80,6],[85,8],[90,6],[95,8],[100,5],[110,1],[115,2],[120,2],[125,2],[140,2],[150,1],[160,1],[165,1],[195,1],[215,1],[250,1],[260,1],[300,1],[305,1],[315,1],[405,1],[470,1],[485,1],[570,1],[635,1],[695,1],[865,1],[890,1],[945,1],[1515,1],[1640,1]]",87757.49849,21
75050,Texas,32.8159643,32.7394724,-96.9297146,-97.0625327,32.76560248,-97.01023981,1131.662804,8106,95.09181098,74.18321589,44358,120760,60249,93906,1078292,33,1397565,8.25,349391.25,13082108.16,42525514.63,18915391.11,30556067.07,371782169.3,10684.58467,476861250.3,"[[0,2330],[5,2337],[10,1261],[15,601],[20,258],[25,155],[30,113],[35,118],[40,88],[45,81],[50,64],[55,41],[60,40],[65,35],[70,32],[75,18],[80,33],[85,16],[90,17],[95,14],[100,6],[105,15],[110,16],[115,12],[120,11],[125,10],[130,9],[135,6],[140,6],[145,7],[150,7],[155,2],[160,1],[165,1],[170,7],[175,7],[185,6],[190,4],[195,6],[200,6],[205,7],[210,10],[215,11],[220,6],[225,1],[230,4],[235,5],[240,7],[245,3],[250,7],[255,1],[260,2],[265,3],[270,1],[275,1],[280,2],[285,2],[290,2],[295,3],[300,1],[305,1],[310,1],[315,4],[320,2],[325,1],[330,1],[335,2],[340,7],[345,2],[355,3],[360,3],[365,1],[370,1],[375,3],[380,5],[385,4],[390,4],[395,3],[400,1],[405,1],[410,2],[415,2],[420,1],[425,3],[430,3],[435,3],[445,1],[450,2],[455,2],[460,1],[465,1],[470,1],[475,3],[480,4],[485,2],[490,3],[495,1],[500,1],[505,2],[515,2],[525,1],[530,2],[535,2],[540,3],[545,1],[555,1],[565,2],[570,1],[575,1],[580,1],[590,1],[595,2],[610,2],[615,1],[620,2],[635,1],[640,2],[645,1],[660,3],[680,1],[700,1],[710,2],[715,1],[720,1],[740,1],[770,1],[780,1],[785,1],[795,2],[800,1],[815,1],[820,1],[825,1],[830,1],[845,1],[855,1],[865,1],[875,1],[915,1],[920,1],[930,2],[935,2],[945,1],[980,2],[1000,2],[1010,1],[1035,2],[1050,1],[1075,1],[1085,1],[1100,1],[1120,1],[1135,1],[1140,1],[1145,1],[1150,1],[1165,1],[1175,1],[1180,2],[1185,1],[1190,1],[1195,1],[1200,1],[1205,2],[1210,1],[1215,3],[1225,1],[1260,1],[1265,3],[1310,1],[1320,1],[1330,1],[1345,1],[1360,1],[1365,1],[1375,1],[1380,2],[1440,1],[1470,1],[1515,1],[1520,1],[1555,1],[1570,1],[1575,1],[1590,1],[1595,1],[1620,1],[1645,1],[1700,1],[1710,1],[1735,1],[1780,1],[1875,1],[1915,1],[1940,1],[1955,1],[1970,1],[2230,1],[2240,1],[2290,1],[2380,1],[2425,1],[2455,1],[2495,1],[2525,1],[2650,1],[2790,1],[2915,1],[2935,1],[3040,1],[3060,1],[3120,1],[3330,1],[3360,1],[3670,1]]",231891.1638,28
75051,Texas,32.7490083,32.7059892,-96.9280732,-97.0561987,32.72644632,-97.00252809,1128.324784,8062,96.39560867,81.25377948,32197,98999,62882,108116,462809,35,765003,8.75,191250.75,9415947.368,35042877.26,19642779.07,35233120.11,158958519,11331.33807,258293242.8,"[[0,1839],[5,2757],[10,1815],[15,729],[20,233],[25,98],[30,65],[35,53],[40,50],[45,35],[50,40],[55,28],[60,18],[65,18],[70,19],[75,23],[80,19],[85,14],[90,8],[95,7],[100,7],[105,7],[110,3],[115,4],[120,7],[125,8],[130,8],[135,5],[140,2],[150,2],[155,2],[165,2],[170,2],[175,3],[180,1],[185,5],[190,2],[195,1],[200,2],[205,2],[210,2],[215,1],[220,1],[225,1],[235,2],[240,3],[245,2],[250,1],[255,4],[265,1],[270,2],[275,4],[280,1],[290,1],[295,1],[300,3],[305,2],[310,2],[315,1],[320,1],[365,2],[375,1],[380,3],[385,1],[400,1],[405,2],[415,1],[425,1],[440,1],[445,1],[450,1],[455,2],[460,1],[470,1],[475,1],[490,1],[495,1],[535,1],[545,1],[550,1],[555,1],[580,1],[585,1],[595,1],[600,1],[620,1],[640,1],[655,1],[665,1],[670,2],[680,1],[695,1],[725,1],[765,2],[770,1],[780,1],[785,1],[790,1],[795,2],[800,1],[905,1],[910,1],[940,1],[955,1],[965,1],[975,1],[980,1],[990,1],[995,1],[1000,1],[1055,1],[1065,1],[1085,1],[1120,1],[1125,1],[1135,1],[1155,1],[1230,1],[1240,1],[1390,1],[1420,1],[1430,1],[1720,1],[1755,1],[1915,1],[2005,1],[2020,2],[2105,1],[2155,1],[2740,1],[2875,1],[2910,1],[2955,1],[3170,1]]",125604.5037,12
75052,Texas,32.7894519,32.5979822,-96.9648693,-97.0733323,32.67200252,-97.02575502,1133.535329,23925,98.81291192,90.66964793,97170,426310,192519,336538,322873,40,1375410,10,343852.5,28343335.47,152001339.3,59426689.06,111002847.3,111035662.9,13513.80614,461809873.9,"[[0,3813],[5,7860],[10,6437],[15,3443],[20,1312],[25,379],[30,126],[35,76],[40,67],[45,37],[50,43],[55,33],[60,33],[65,18],[70,20],[75,11],[80,10],[85,16],[90,8],[95,11],[100,8],[105,3],[110,6],[115,6],[120,11],[125,10],[130,3],[135,4],[140,2],[145,8],[150,1],[155,4],[160,2],[165,2],[170,2],[175,1],[180,1],[185,1],[190,1],[195,1],[200,4],[205,2],[210,3],[215,1],[220,1],[225,4],[230,1],[240,1],[245,2],[250,3],[255,3],[260,2],[265,4],[270,1],[285,1],[295,1],[305,1],[310,1],[320,2],[330,1],[345,2],[370,1],[375,1],[385,2],[390,3],[400,1],[420,1],[430,1],[460,1],[480,1],[485,1],[500,1],[515,1],[520,1],[525,1],[550,1],[585,1],[595,1],[605,1],[625,1],[640,1],[650,1],[660,1],[675,1],[700,1],[710,1],[715,1],[740,1],[760,1],[820,1],[885,1],[1030,1],[1040,1],[1055,1],[1070,1],[1115,1],[1125,1],[1170,1],[1185,1],[1360,2],[1385,1],[1435,1],[1485,1],[1515,1],[1640,1],[1910,1],[2095,2],[2140,1],[2300,1],[2435,1]]",224571.8835,77
75054,Texas,32.6155837,32.5681973,-97.0217346,-97.0621282,32.59207744,-97.04868568,1146.376884,3440,85.15358362,98.48267965,1455,66068,17601,65054,49068,48,199246,12,49811.5,430791.3569,23293368.18,5443242.48,21948650.03,16884164.33,16544.78329,68000216.38,"[[0,153],[5,1013],[10,1265],[15,558],[20,159],[25,54],[30,58],[35,85],[40,46],[45,20],[50,11],[55,5],[60,1],[75,1],[80,1],[90,1],[95,1],[100,2],[135,2],[200,1],[300,1],[615,1],[645,1]]",33067.58372,4
75056,Texas,33.1199869,33.0271867,-96.8426585,-96.9531383,33.07865794,-96.89194047,1139.85,15244,94.02910464,90.04666549,98221,289499,167661,181678,329138,47,1066197,11.75,266549.25,28669747.45,103239119.2,52677532.15,59503685.61,112599107,15741.96659,356689191.4,"[[0,2457],[5,3795],[10,3553],[15,2407],[20,1481],[25,611],[30,270],[35,147],[40,111],[45,57],[50,51],[55,33],[60,19],[65,17],[70,21],[75,8],[80,16],[85,13],[90,13],[95,15],[100,12],[105,10],[110,6],[115,7],[120,3],[125,2],[130,5],[135,4],[140,4],[145,4],[150,2],[155,3],[160,4],[165,1],[170,2],[175,4],[185,2],[190,4],[195,4],[200,2],[205,2],[210,3],[215,1],[220,1],[225,2],[230,2],[240,1],[255,2],[265,1],[275,2],[290,2],[295,1],[300,1],[305,1],[310,1],[315,1],[320,1],[335,1],[340,1],[345,1],[350,2],[355,1],[375,2],[380,1],[405,1],[420,1],[455,2],[460,1],[465,1],[495,1],[530,1],[610,1],[630,1],[645,1],[675,1],[720,1],[765,1],[895,1],[920,2],[1135,1],[1255,1],[1270,1],[1445,1],[1460,1],[1590,1],[1740,1],[1955,1],[2135,1],[3275,1],[3345,1],[3660,1],[4115,1]]",173453.1201,75
75057,Texas,33.0839378,33.0046311,-96.9532484,-97.02248,33.04869227,-96.99566713,1139.85,2517,90.36471168,68.63921462,10326,34105,17222,28916,257940,36,348509,9,87127.25,3000964.487,11912628.52,5428478.685,9428213.029,87878040.31,11817.94221,117648325,"[[0,711],[5,616],[10,332],[15,187],[20,99],[25,93],[30,62],[35,58],[40,33],[45,39],[50,33],[55,20],[60,12],[65,17],[70,14],[75,19],[80,11],[85,12],[90,12],[95,8],[100,6],[105,3],[110,6],[115,5],[120,9],[125,4],[130,5],[135,2],[140,7],[145,4],[150,4],[155,2],[165,1],[170,4],[175,2],[185,3],[190,3],[200,1],[205,3],[210,1],[215,1],[220,1],[230,1],[240,1],[250,1],[255,1],[260,1],[265,1],[270,2],[275,2],[285,1],[295,1],[305,2],[325,1],[330,1],[340,1],[345,2],[350,2],[355,1],[360,3],[365,2],[370,2],[395,2],[410,1],[415,1],[430,1],[440,1],[480,1],[490,1],[495,1],[515,2],[595,1],[1000,1],[1140,1],[1270,1],[1375,1],[1555,1],[1630,1],[2590,1],[2840,1],[3265,1],[3480,1],[3925,1]]",57210.78615,1
75060,Texas,32.8166905,32.7780454,-96.9056742,-97.0032965,32.80156996,-96.9603114,1126.25,9423,95.3992866,71.90385349,38792,122424,55698,101429,148594,30,466937,7.5,116734.25,11271738.74,42314806.58,17230335.52,32571130.75,50349164.5,9896.968774,153737176.1,"[[0,2798],[5,3241],[10,1775],[15,839],[20,265],[25,102],[30,63],[35,46],[40,30],[45,26],[50,24],[55,18],[60,18],[65,19],[70,12],[75,10],[80,9],[85,9],[90,10],[95,5],[100,4],[105,6],[110,7],[115,9],[120,3],[125,4],[130,2],[135,8],[140,3],[145,3],[150,1],[155,3],[160,3],[165,3],[170,2],[175,1],[180,2],[185,2],[190,3],[210,1],[225,1],[240,1],[245,1],[250,2],[255,3],[265,2],[270,2],[280,1],[295,1],[300,1],[315,1],[320,1],[330,2],[335,1],[360,1],[445,1],[485,2],[500,1],[515,1],[530,1],[580,1],[585,1],[720,1],[845,2],[1065,1],[1190,1]]",74760.30536,14
75061,Texas,32.8413567,32.8139019,-96.8932674,-97.0345096,32.82630474,-96.96317876,1126.250701,8221,95.6915904,74.17666697,41391,115328,58706,95982,471389,33,782796,8.25,195699,12042244.7,40297691.64,18330425.33,31080191.94,160795678.6,10793.71608,262546232.3,"[[0,2187],[5,2492],[10,1413],[15,677],[20,296],[25,154],[30,115],[35,100],[40,81],[45,68],[50,56],[55,40],[60,47],[65,42],[70,43],[75,30],[80,17],[85,17],[90,17],[95,17],[100,16],[105,17],[110,15],[115,16],[120,10],[125,10],[130,6],[135,8],[140,5],[145,4],[150,8],[155,6],[160,3],[165,8],[170,11],[175,5],[180,7],[185,1],[190,5],[195,5],[200,4],[205,3],[210,8],[215,4],[220,2],[225,2],[230,7],[235,2],[240,9],[245,3],[250,4],[260,3],[265,3],[270,1],[275,3],[280,1],[285,2],[290,3],[295,1],[300,1],[305,2],[310,1],[315,1],[320,3],[330,5],[340,1],[345,3],[355,2],[360,1],[365,1],[370,2],[375,2],[380,2],[395,1],[405,1],[415,2],[420,1],[425,1],[435,1],[440,2],[450,3],[455,1],[465,1],[475,1],[500,1],[510,1],[520,1],[530,1],[550,1],[580,2],[590,1],[610,1],[625,1],[645,1],[650,2],[720,1],[750,1],[800,1],[865,2],[870,1],[880,2],[910,1],[940,1],[985,1],[990,2],[1045,1],[1135,1],[1155,1],[1185,1],[1300,1],[1325,1],[1605,1],[1745,1],[1975,1],[2020,1],[2085,1],[2200,1],[2380,1]]",127672.6748,11
75062,Texas,32.8687223,32.833363,-96.8911509,-97.0387124,32.84778135,-96.97310366,1126.296971,8954,97.54311144,85.10597852,70103,155235,71625,109976,334689,42,741628,10.5,185407,20362245.45,54044173.06,22393528.5,35675502.34,114128002.8,13676.01285,246603452.2,"[[0,1617],[5,2555],[10,2197],[15,1234],[20,452],[25,176],[30,98],[35,72],[40,72],[45,43],[50,42],[55,35],[60,27],[65,27],[70,29],[75,21],[80,16],[85,13],[90,6],[95,10],[100,5],[105,9],[110,9],[115,10],[120,8],[125,5],[130,8],[135,4],[140,4],[145,3],[150,9],[155,3],[165,4],[170,5],[175,2],[180,7],[185,6],[190,3],[195,1],[200,4],[205,2],[210,1],[215,1],[220,1],[225,4],[230,2],[235,2],[240,3],[245,2],[250,2],[260,1],[265,1],[270,1],[275,1],[285,1],[290,1],[305,1],[310,2],[315,4],[320,1],[325,1],[330,1],[340,1],[350,2],[355,1],[360,1],[365,1],[370,3],[380,1],[385,1],[390,1],[395,1],[405,1],[420,1],[430,1],[440,3],[445,1],[450,1],[460,1],[465,1],[480,2],[490,1],[510,2],[530,2],[550,1],[555,1],[565,1],[570,3],[580,1],[590,1],[595,1],[600,3],[635,1],[665,1],[670,1],[680,1],[695,1],[750,1],[755,1],[760,1],[780,1],[805,1],[870,1],[1000,1],[1010,1],[1070,1],[1085,1],[1205,1],[1245,2],[1275,1],[1295,1],[1315,1],[1325,1],[1590,1],[1885,1],[2720,1]]",119919.9169,29
75063,Texas,32.9523282,32.8879463,-96.9404603,-97.0321597,32.92503423,-96.96590668,1126.25,7263,93.85809313,85.7902197,16089,118502,65915,84156,587919,31,872581,7.75,218145.25,4599503.18,42256388.25,20531122.56,27206595.94,201231188.7,10293.44812,295824798.6,"[[0,2041],[5,2357],[10,1033],[15,451],[20,215],[25,235],[30,171],[35,113],[40,90],[45,59],[50,52],[55,37],[60,48],[65,20],[70,13],[75,10],[80,14],[85,8],[90,16],[95,6],[100,3],[105,6],[110,6],[115,3],[120,6],[125,5],[130,2],[135,7],[140,4],[145,7],[150,6],[155,5],[160,5],[165,4],[170,6],[175,3],[185,2],[190,2],[195,3],[200,4],[205,3],[210,2],[215,8],[220,3],[225,2],[230,3],[235,3],[245,2],[250,2],[255,2],[260,1],[265,1],[270,1],[275,3],[280,3],[290,1],[300,1],[305,1],[310,1],[315,2],[320,2],[330,2],[335,2],[340,1],[345,1],[360,1],[365,1],[370,1],[375,4],[380,1],[385,3],[390,3],[395,4],[400,1],[405,2],[415,2],[420,3],[425,1],[430,1],[435,3],[440,2],[445,1],[450,2],[455,2],[460,3],[470,1],[480,2],[495,2],[500,1],[510,1],[515,1],[520,3],[525,1],[530,2],[535,1],[540,1],[560,1],[565,2],[570,1],[575,3],[580,3],[585,1],[590,1],[595,1],[605,2],[615,1],[620,1],[630,2],[635,1],[670,2],[675,1],[680,1],[690,3],[705,1],[715,1],[725,1],[770,1],[780,1],[785,1],[790,1],[820,1],[830,1],[835,1],[855,2],[870,1],[885,1],[900,1],[950,1],[970,1],[975,1],[1020,1],[1045,1],[1065,1],[1070,2],[1115,1],[1130,1],[1150,2],[1185,1],[1190,1],[1225,1],[1255,1],[1440,1],[1465,1],[1475,1],[1485,1],[1730,2],[1875,1],[1975,1],[1980,1],[1990,1],[2065,1],[2230,1],[2295,1],[2360,1],[2385,1],[2510,1],[2725,1]]",143855.5907,11
75065,Texas,33.1755888,33.0884831,-96.9850011,-97.1163593,33.12434639,-97.03312988,1139.85,3647,90.04935834,79.96053497,7883,52389,26406,43969,67465,35,198112,8.75,49528,2312183.606,18550089.03,8150533.491,14200503.01,23100520.49,11563.91071,66313829.63,"[[0,823],[5,1276],[10,872],[15,265],[20,93],[25,44],[30,65],[35,64],[40,46],[45,15],[50,5],[55,4],[60,5],[65,8],[70,12],[75,8],[80,6],[85,2],[90,4],[95,1],[100,1],[105,3],[110,1],[115,1],[125,2],[135,1],[145,1],[150,1],[155,1],[160,1],[165,1],[170,1],[185,1],[190,1],[225,2],[250,1],[275,1],[280,1],[285,1],[355,1],[455,1],[495,1],[520,1],[760,1],[1635,1]]",32247.51669,10
75067,Texas,33.0636704,32.9866838,-96.9116898,-97.0442864,33.02220061,-97.01133555,1139.708287,11866,98.05541705,86.19787883,40439,198004,84525,151887,289022,32,763877,8,190969.25,11694195.7,70189245.97,26224552.47,49420813.87,98421420.84,10777.60322,255950228.9,"[[0,3013],[5,4248],[10,2319],[15,885],[20,329],[25,192],[30,140],[35,104],[40,76],[45,72],[50,81],[55,54],[60,41],[65,34],[70,28],[75,32],[80,15],[85,8],[90,11],[95,9],[100,10],[105,6],[110,9],[115,8],[120,6],[125,3],[130,7],[135,4],[140,5],[145,3],[150,5],[155,3],[160,2],[165,2],[175,3],[180,4],[185,1],[190,1],[195,1],[200,3],[205,1],[210,1],[215,1],[220,2],[225,1],[230,2],[235,3],[240,1],[245,1],[250,2],[255,4],[260,2],[265,1],[275,1],[290,2],[300,1],[305,2],[320,2],[325,2],[335,2],[345,1],[355,2],[360,1],[365,1],[370,3],[375,1],[390,3],[395,1],[400,1],[410,1],[420,1],[425,1],[435,2],[440,1],[445,3],[450,1],[460,2],[465,1],[480,1],[505,1],[515,1],[535,1],[560,1],[580,1],[600,1],[605,1],[610,1],[620,1],[670,1],[685,1],[690,1],[710,1],[730,1],[755,1],[850,1],[855,1],[1030,1],[1175,1],[1250,1],[1255,1],[1335,1],[1360,1],[1585,1],[1875,1],[2020,1],[2745,1]]",124465.1278,19
75068,Texas,33.2206405,33.1294813,-96.8790192,-97.0119195,33.1834935,-96.92502604,1139.85,7549,44.28357464,85.10710259,13732,123301,71726,105377,68588,40,382724,10,95681,4067578.589,44547216.5,22040100.92,34264112.88,23290555.96,13487.84275,128209564.8,"[[0,1353],[5,2381],[10,2091],[15,1061],[20,351],[25,118],[30,54],[35,30],[40,24],[45,10],[50,21],[55,6],[60,1],[65,1],[70,2],[75,3],[80,2],[85,1],[90,2],[95,1],[100,3],[105,4],[135,2],[140,2],[145,2],[150,2],[155,4],[165,1],[175,2],[185,3],[215,1],[255,2],[405,1],[770,1],[860,1],[920,1],[930,1],[1110,1],[1210,1],[1945,1]]",62346.57395,26
75069,Texas,33.2289747,33.1234273,-96.5317897,-96.7213818,33.17580562,-96.6113785,1134.75,2782,23.71583863,89.79987088,13595,75410,38535,62862,114258,55,304660,13.75,76165,3996368.327,26706401.07,11860475.38,20266106.96,38795356.72,17848.72147,101624708.5,"[[0,276],[5,634],[10,639],[15,487],[20,222],[25,145],[30,66],[35,53],[40,32],[45,56],[50,25],[55,11],[60,10],[65,11],[70,9],[75,5],[80,4],[85,6],[90,5],[95,2],[100,6],[110,1],[115,4],[120,3],[125,1],[130,1],[135,2],[140,4],[150,2],[155,1],[160,2],[170,2],[185,3],[195,3],[200,1],[210,1],[215,1],[220,3],[235,1],[240,1],[255,2],[270,3],[280,1],[290,1],[305,1],[310,1],[325,3],[330,2],[350,1],[355,1],[365,1],[390,2],[410,1],[425,1],[440,1],[485,2],[525,1],[540,1],[545,2],[565,1],[585,1],[635,1],[645,1],[700,1],[765,1],[950,1],[1040,1],[1075,1],[1465,1],[1750,1],[1965,1],[2035,1]]",49418.71855,15
